post_id,comment_id,user_id,date,text
117823,117885,50747927,1744264453,"Ура ура ура ура товарищи 
Мир май скоро"
117823,117886,103528595,1744274561,"Ура!!!🎊🎉🏒 Гордится Наша Матушка Страна!!!🇷🇺 Да и Вся Планета Земля!!!🌏🌍🌎 Ты Самый Крутой, Ты Наш Герой!!! Ты как Гагарин, но только на льду!!!) Хоккей — игра для самых смелых, Для тех, кто не боится льда, Кто шайбу лихо забивает, Под крик болельщиков ура!!! Такой вид спорта  под силу только настоящим, смелым, характерным мужчинам, пусть удача всегда будет на Вашей стороне и никогда не подводит!!! Трус не играет в хоккей!!!🏒  Здоровья крепкого Вам Самое Главное! 💪"
117823,117887,87268360,1744275812,"Саня Ови,гордость страны!🇷🇺
В NHL🏆 наш Слон🐘 лучший как не крути🥇! 
Побит вечный рекорд Грецки как Грецкий Орех🎉🎉🎉!
Саня, от души гордимся,  желаем новых побед! 🎊🎉!
Номер 8 на форме ещё 800 шайб ты оформи🏒! 
Бесконечность не Предел💫
Саня спасибо , что Весь Мир🌍 новый рекорд узрел ! 
УРААААА 💥☄💫👍👑🏒🏒🏒"
117823,117889,9622367,1744305472,"То, что сегодня кажется невозможным, завтра - становится неоспоримой реальностью! 
Александр, своим достижением вы заставили поверить в себя многих мальчишек и девчонок!
От всей души поздравляю вас и желаю новых побед!"
117823,117890,157764122,1744312098,Как говорил Сашка!!Пьем пиво-бьем рекорды!!!!👍😎😎😎
117823,117891,3119786,1744317751,"Хоккеем не интересуюсь, но даже я в восторге!!!
Дальше - больше 🏒"
117823,117892,728419682,1744319420,"Александр, с победой! Ты легенда, ты пример, ты герой🏆 Спасибо за твой труд и любовь к своему делу. Это мотивирует людей. 
Новых высот, достижений и всего самого наилучшего и доброго! 😊"
117823,117893,693704624,1744357809,Гордость прям 👍👍👍молодчиная
117823,117894,693704624,1744357856,"Наш Овечкин лучше всех, ждёт его всегда успех😅👍😍❤"
117823,117895,693704624,1744357894,Бомба-пушка-петарда😻😁😘👍😅❤
117823,117896,693704624,1744358007,"Поздравляю, обожаю, в жизни радости желаю! Не болеть и не стареть, в этой жизни всё суметь!"
117823,117897,693704624,1744358119,"Только по настоящему сильный и человек мог достичь такого успеха!сил и крепкого здоровья! Счастья в личной жизни и всех благ хочется пожелать, не мальчику -МУЖЧИНЕ!!!!"
117823,117898,693704624,1744358198,"Просто огнище!!!👍 желаю и дальше ""гореть"" своим делом, сердцем и душой! Всех благ❤"
117823,117905,693704624,1744389290,"Наш красавчик, молодчина, русский парень, красная машина👍👍👍👍👍"
117823,117909,2652470,1744395196,"Саша, ты красавчик!👍"
117823,117910,4789325,1744438038,"Саня - не goat, Саня - ОвечKING 👑"
117823,117911,72521133,1744443004,"Дорогой Александр! Поздравляем тебя с великим достижением-ты официально побил рекорд Уэйна Гретцки! Ты не просто побил рекорд- ты переписал историю хоккея. Пусть твоя клюшка всегда находит ворота, а рекорды продолжают падать перед твоими ударами. Спасибо за вдохновение и радость, которую ты приносишь миллионам болельщиков! Мы гордимся тобой и желаем тебе ещё больше побед, чтобы даже Гретцки начал тренироваться снова)"
117823,117913,693704624,1744466058,"Сашка парень хоть куда! Смелый, быстрый, ловкий!Будь же ты таким всегда! Русский парень в заголовках!"
117823,117914,626305248,1744503224,"Ребят, хотела писать поздравление Александру, а тут случайно нашла секретный файл, где были написаны оригинальные тексты главных российских хитов. И оказалось, что все эти песни изначально были об Александре и его рекордной шайбе 🤫 Прикладываю отрывки для ознакомления и от души поздравляю 🎉"
117823,117918,476553863,1744530844,"Здарова ребятки! Ну чё, поедим пиццки? Что у нас здесь сегодня, смотрим.. СТАРИНА ПЕЙПА, СТАРИНА ДЖОНС, Посмотрим, я, кстати, ни разу не ел! Ща посмотрим.. Как она открывается, я не знаю.. ЩА РАЗДЕРЁМ ЭТУ ГЛЫБУ (Т Т Т Т ЧПОК) КЫХХХ, ЕЛЕ-ЕЛЕ ОТКРЫЛ! ХА-ХА-ХА! Ща попробуем.. Берите вместе со мной, ребятки, ПИЦЦКУ КУСОЧЕК! ЛААДНО, ПОЙДЁЁТ!"
117823,117919,299789464,1744534223,"АЛЕКСАНДР! НАШ ГЕРОЙ!🕺💪

Ты всю семью в одно мгновенье 
Заставил прыгать и орать🕺💃💪💪💪
Большая гордость, восхищенье  и хочется УРА кричать 🎉🎉🎉
Пускай коньки скользят, летая,
Пусть клюшка преданность хранит,
Пусть шайба от тебя крутая
В ворота прямиком летит🏒💪🕺🎉🎉🎉"
117823,117922,772874639,1744552398,"Эх овечка - прям как печка, отимел американцев словно драных ушлепанцев"
117823,117923,807961311,1744583673,"Поздравляем, однозначно
С Богом!"
117823,117924,578300167,1744611736,Поздравляю - Александр!💚😊✌
117823,117925,4812920,1744619247,"Овечкин - легенда, а легенды не стареют! ✌"
117823,117928,58918687,1744662747,"Саня, только вперёд к 1000 шайбе!!! Болеем всей семьёй! Вы лучший!!! 🫶✌✌"
117823,117929,58918687,1744663095,"Мир сегодня громко отмечает
День хоккея, потому и я
Тороплюсь, спешу и поздравляю
С этим торжеством тебя.

Пусть ледовые прекрасные сраженья
Будут ярки, зрелищны всегда.
Спорт такой достоин уваженья,
Так чтоб пусть он не исчезнет никогда."
117823,117934,743485535,1744681010,
117823,117935,0,1744691663,
117823,117939,78479308,1744695318,"Что можно пожелать игроку, который ""прошёл хоккей""?
Попасть в зал хоккейной славы!
И в золотой клуб хоккея!!
Должно быть всё по максимуму, осталось Олимпиаду выиграть!"
117823,117940,529685955,1744702492,ЛУТШИЙ..
117823,117941,529685955,1744702514,
117823,117942,496910969,1744702560,
117823,117943,50345478,1744714150,"Выкладывается на поле на все сто,
Ведёт к победе он свою команду,
Овечкин Александр - путь был непростой,
Прошел его Ты смело как торпеда.
Ты - наша гордость, супер капитан,
Играй, по льду порхай и побеждай!
Овечкин - ты красава, молодчик."
117823,117946,817504391,1744727454,Пофиг мне на не понятно кого я даже его не знаю
117823,117947,521643832,1744727889,"В спорте гений, оптимист,
С днем рожденья, хоккеист!
Пожелать хочу тебе я,
Кайф ловил чтоб от хоккея!

На коньках легко гоняй,
Гол ты четко забивай!
Счастья в жизни и везенья,
Твердых, взвешенных решений!

Будь здоров и не болей,
От души играй в хоккей.
Не иди ты на уступки —
Завоевывай все кубки!

Шайбу бережно храни,
Клюшкой бей, твори, люби!
Настоящий ты мужчина —
Славы и побед причина!😁🎂🥂🎊🎉🎁🎈"
117823,117948,866354268,1744731127,"Александр! В  соревнованиях одержана победа. Иначе быть, конечно,не могло! Желаю поражений не изведать. И чтоб всегда по-крупному  везло! 
Чтоб не нашлось тебе вовеки равных. Успех твой каждый шаг сопровождал. И прогремело твоё имя славно. Чтоб каждый подражать тебе мечтал! 

Александр, вы молодец! Дальнейших успехов и достижений!"
117823,117949,890360706,1744732212,"Александр, от твоей зрелищной победы. 
Сейчас, поверь, в восторге все. 
Так пусть успех идет по следу. По твоей белой полосе! 
От кубков, грамот и медалей свободных мест не станет пусть. Чтобы соперники все знали про твой победный в спорте путь! 

Поздравляю! Следующих побед и свершений!"
117823,117950,86641742,1744735781,"Хлесткий удар 
Или меткий бросок. 
Александр Овечкин, только вперед! 
 
Критцки отстал, 
а других рядом нет. 
Александр Овечкин, ты лучше всех! 
 
Думать не надо, 
Играй как всегда! 
Александр Овечкин, тысяча близка! 
 
Александр Михайлович, новых достижений, новых побед! Надеюсь, в будущем Вы передадите свой опыт детям, и Ваша звезда будет светиться в них! Будьте здоровы и счастливы!"
117823,117951,3849876,1744742571,"""Александр"" с древнегреческого означает ""Защитник"".
""Овечкин"" теперь означает ""нападающий, легенда"". 
 Поздравляем!"
117823,117952,1312011,1744744872,С победой Александра и пусть это будет только начало череды ещё более громких побед на радость нам!
117823,117953,818613092,1744750026,"Ну Овечкин, Ты даёшь!, Дорогой Наш! Поздравляем Вас Всей страной могучей нашей!!! Так держать! Пусть эти Америкосы знают наших! Наши не сдаются! В такое время не благоприятное для нашей страны, вы ещё раз напомнили всей планете Земля, что русские самые лучшие в   Мире ребята! Самое главное Вам Желаю Здоровья, гармонии и любви в семье, по больше детишек!!! А остальное всё купите)) Будьте самим собой и любите всегда свою родину!!! Она за вас и В Вашем Сердце Всегда!!! Ещё раз Ура, ура, ура!) 🎉🎊💥🌟✨⚡⭐💫"
117823,117954,145013239,1744767739,Поздравляю Александра с выдающимся рекордом!Это величайшее достижение в истории NHL! Мечты сбываются! Желаю ему покорения новых вершин!
117823,117955,297672444,1744773345,"Поздравляю Александра Овечкина с этим рекордом,этим великим достижением! Он прославил Россию. Вся страна им гордится и поздравляет! А путеводной звездой к рекорду стал его прекрасный папа,свой рекорд он посвятил ему,в честь него и в его память. А его тыл обеспечила его семья- мама,жена и два сына! 
Желаю покорения новых спортивных вершин и большого личного,семейного счастья!"
117823,117956,299412931,1744777794,"Александра поздравляю с рекордом! Желаю новых больших успехов! Он уверенно и непоколебимо шёл к нему! А моральную помощь  и поддержку ему в этом оказывала вся его семья и все российские болельщики хоккея! Спасибо родителям за такого сына-человека и патриота своей Родины! Свой рекорд Александр посвятил своему папе,который  совсем немного не дожил до него! Слава Овечкину! Слава хоккею России!"
117823,117957,189214336,1744781395,
117823,117958,629730466,1744788278,Только в перед. Новых побед и только в перед
117823,117959,208298356,1744788704,Я его скачал фото
117823,117961,759044397,1744795887,"Саня !!! В первую очередь хотелось бы сказать огромное спасибо твоим родителям...!!! Они могут тобой гордиться.. что родили на свет такого человека чьё имя ассоциирует - само понятие - хоккей!! И конечно огромное спасибо тебе!!! За то что даришь нам очень редкие и искренние имоции ,такие как - возможность гордиться и знать ...что ... Соотечественники!!! Ну и конечно хочу пожелать, чтобы твои коньки,  также как всегда разрезали лёд в искры!!! А шайба разрывала сетку ворот!!!"
117823,117962,793328358,1744815184,"Наш король и наш кумир
Лучше и не скажешь!
Удивляешь ты весь мир
Под праздник Первомая!!!"
117823,117963,818613092,1744825418,"Стих сама только что сочинила на ходу )) - Капитан Ты Наш Овечкин! Без четвёрки 900! Ты Герой по шайбам вечный, Хоть беззубый, но всё-ж свой! Левый крайний - и с рекламы улыбаешься Ты вновь! Пусть Россия удивляет и рожает таких вновь!!!"
117823,117964,100516944,1744836091,"Наш Овечкин Саша- лучше  всех!
Шайба 895 пробы равен золоту успех  
Гретцки победить не всякий смог
Это  талант, работа, многолетний труд
Гордимся тобой, ты всегда будь  здоров!
Мировой рекорд  поставлен
Значит есть еще куда стремиться.
Ты молодец, достойный в хоккее конкурент
Мы верим в тебя , продолжай играть  много лет!"
117823,117965,103528595,1744878459,А где результаты?! Где Саня?! 🤗🤗🤗🤗🤗🎊🎉💥✨
117823,117968,-10095732,1744986674,"Поздравляем победителей розыгрыша!🤩

1 место — Ольга Дзагани
2 место — Анна Филобок
3 место — Щербаков Мирослав

В ближайшее время со всеми свяжемся и расскажем, как получить призы🎉

Всем спасибо за участие!"
117823,117969,7365536,1745239849,Обратная связь и отношение к клиентам в папа джонс дно! Как и сама компания. Перехожу на Додо!
117813,117815,53209409,1743868511,был бы наш играл бы за наших.
117813,117816,131814003,1743877995,"Сделали заказ - привезли другую пиццу, на телефон не отвечают, в приложении тоже. Бегите. Ужасно испортилась."
117813,117817,18634778,1743935817,Супер
117813,117820,509076114,1743961277,"Заказала полтора часа назад, трубки никто брать не собирается! Просто не забирать вашу пиццу когда курьер привезёт и все , как Вы так и мы"
117813,117821,509076114,1743961332,"Чат не отвечает , трубки не берут !
Если курьер приедет , то уедет обратно с вашей пиццей, вы не отвечаете , и я тоже отвечать на домофон не буду !!!"
117813,117848,112137452,1744017194,👍👍👍👍👍👍👍
117813,117932,58918687,1744663159,
117812,117847,112137452,1744017186,Круть
117812,117933,58918687,1744663166,
117805,117806,1211506,1743446331,"Верните деньги за не привезенный заказ! В чате никто не отвечает, по тел в ресторане такие вопросы у вас не решают."
117783,117784,218388481,1743222642,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117783,117867,112137452,1744127655,Теперь будем знать!👍
117780,117781,9441329,1743063642,Самое вкусное оставил 😅
117776,117785,218388481,1743222651,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117766,117769,97221068,1742635110,"8 марта обещали вернуть деньги за недоставленную часть заказа в течение нескольких дней, до сих пор не вернули. В личных сообщениях не отвечают."
117764,117786,218388481,1743222660,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117753,117754,2653982,1742030157,если бы у вас еще приложение работало
117753,117755,24328745,1742031767,А в додо холодная пицца не вкусная
117753,117759,11483834,1742041298,когда вернуться деньги после отмены заказа? и промокод еще раз получится применить после отмены?
117752,117772,180992314,1742660490,"Указывайте пожалуйста сразу, что в подарок идет не изделие на картинке, а обычная бижутерия за 100 рублей с маркетплейса. Мне вообще сережки предлагали сегодня. 

Стыдно, что ювелирный магазин делает акцию с предложением некачественных товаров."
117752,117787,218388481,1743222675,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117746,117747,354901707,1741867589,Неужели пепперони прям как на видео?
117746,117750,69052665,1741893444,"Жаль что испортились, заказал год назад пицца и закуски не вкусные+ тесто было сырое, в шоке был, раньше на много лучше было"
117735,117736,6482596,1741420434,
117735,117741,280836411,1741458091,Ожидаемое время доставки было указано 20-08ч.
117735,117788,218388481,1743222685,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117726,117727,54343443,1741253324,"Отвратительный сервис. Ни один телефон не отвечает, в чате обратной связи нет. Заказ опаздывает уже более, чем на час и не понятно, вообще привезут ли его. Праздник испорчен"
117726,117731,699379600,1741352583,У вас очень высокий уровень клиентоориентированности. Одна переписка чего стоит
117726,117734,97221068,1741378283,"Курьер не привёз часть заказа, телефон ресторана не отвечает, в чате тишина. Как связаться с поддержкой?"
117726,117737,250114202,1741449580,"Как связаться с рестораном? Ничего непонятно с доставкой, где она едет, когда приедет в итоге"
117710,117711,1031247065,1740826682,"Добрый день! Когда будут подарки за выйгрыш в день отца 2024? Уже март 2025? Почему такое отношение к победителям акции??? Маленький ребёнок верил и участвовал в акции....теперь растроен..... просто скажите, что не будет подарков..и не надо принимать участие просто! Работы приняли наши и ещё разместили на сайте для чего если победителей не наградили? Негоже так относится семьям участников и к настоящим мужщинам которые на передовой и принимаю участие в СВО"
117710,117713,1031247065,1740841813,"Сама такая, себе и купи!!!, это принципиально с ребёнком старались сами! Будут дети поймёшь..."
117710,117789,218388481,1743222693,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117707,117708,4720708,1740749154,Что с ней?
117707,117790,218388481,1743222700,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117693,117694,9870344,1740488398,"А сегодня в Москве есть акция ""вторница"" (две пиццы по цене одной) ?"
117693,117698,36474690,1740558651,"Здравствуйте, что у вас с приложением и сайтом опять??? Не работает, при нажатии кнопки «оформить заказ» все зависает напрочь!"
117693,117702,641428,1740573713,Не могу оформить заказ ни на сайте ни в мобильном приложении
117663,117664,0,1740313307,
117663,117676,257331401,1740318556,moscow-52-51494537-iP заказ начинки почти нету верните деньги или замените заказ
117663,117791,218388481,1743222709,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117650,117652,6119555,1740247821,Семейные ценности нашего времени...
117650,117653,24328745,1740301036,А любовь как с пиццей связана
117650,117655,103814726,1740304063,Ответьте мне
117650,117659,619251931,1740305992,любовь конечно любовь
117650,117660,619251931,1740306003,но обожаю гавайскую
117644,117647,163400104,1740169452,
117644,117648,229885013,1740215542,"Пицца барбекю недоделана, неполита соусом, порезана дико неравномерно, как будто первоклассник готовил"
117644,117649,229885013,1740215670,
117644,117661,619251931,1740306057,"хотим сегодня заказать, бонусы в праздник есть какие то"
117634,117662,619251931,1740306075,поздравляю
117634,117774,1866174,1742666846,*брелоков
117634,117792,218388481,1743222716,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117626,117627,0,1739910837,
117626,117628,85071097,1739949060,"Все тоже самое, заказал пиццу вечером, в пицце нашли осколок пластмассы, поддержка не работает, обратная связь не работает. Сейчас еще в яндексе напишу"
117626,117642,30090458,1740126432,"И мне, пжл., дайте комментарий, что это добавлено в картошку. Заказ 21.02 в 15.10 Алексеева, 11"
117626,117643,0,1740138203,
117616,117617,318066351,1739711764,"Папа джонс обманывает клиентов!! Ночью заказал еду, и заказ завершился сам. Я писал в поддержку, в поддержка не работает, сообщения не отправляются😂
Дальше сам нашел номер ресторана и позвонил, меня попросили оплатить заказ по номеру телефона, я оплатил и они пропали на час. Через час приезжает курьер, не говорящий по русски и требует оплату еще раз. Это абсолютный беспредел! Помимо того факта, что вы нарушаете правила доставки что в аферте , что в правах покупателя, завершая заказ до передачи клиенту и до получения средств. Естественно второй раз оплачивать я ничего не стал и курьер кинул коробкой мне в дверь, но потом решил забрать и её, в итоге с 2:30 до 5 утра ждал заказ, потом с 5 до 5:30 мыл дверь и всё это за 1350р , благодаря папа джонс!!) Пиццерия превратилась из прекрасного, семейного места в очередную сетевую помойку, очень жаль."
117616,117623,90153678,1739808624,"Мне вообще заказ не привезли,пишут доставлено а куда непонятно🤣Хочется хотя бы денег обратно"
117616,117625,310868788,1739828477,"У меня списали деньги за один заказ два раза, звонил в пиццерию, там сказали, что отменят вторую лишнюю транкзацию. Прошло больше суток, никаких мне денег не вернули за заказ."
117616,117793,218388481,1743222724,"Ужасный сервис у папы Джонс. Ко мне собирались сегодня прийти гости, я в честь этого сделал заказ. На филиале - Молокова 40(Красноярск), время ожидания составляло 50 минут. К этому времени мне из приложения пришло уведомление о том, что заказ отменён. Даже никто не удосужился ПОЗВОНИТЬ и ПРЕДУПРЕДИТЬ, свинское отношение к потребителю. Никому не рекомендую данную пиццерию. Слава богу, что в нашем городе есть другие…"
117608,117614,161860447,1739638016,"Что с заказами в выходные? 
В очередной раз жду заказ 2,5 часа 
В очередной раз номер ресторана не доступен 
Поддержка в приложении игнорит"
117563,117565,716149853,1739530112,что у вас с приложением и сайтом? ничего не работает☺️
117563,117574,129353478,1739557561,Почему ресторан не отвечает на звонки?
117563,117577,140524574,1739561136,"Заказали пиццу, оплатили, обещали за 90 минут, прошло уже 2 часа, на телефоны не отвечают, пиццы нет((( отвратительное обслуживание."
117563,117589,79933250,1739595589,"moscow-82-51357164-iP что с заказом?Вы одну пиццу готовите столько времени? Заказала в 21.00, заказ оплачен, сейчас утро другого дня, пиццы нет! На сайте она готовится, в чате никто не отвечает, к телефону никто не подходит , сейчас вообще выключен. Что за безобразное обслуживание?! Где пицца, деньги не забыли снять заранее ?!!!"
117556,117558,17506881,1739375642,Как же бюджетно стыдно 😞
117556,117578,140524574,1739561150,"Заказали пиццу, оплатили, обещали за 90 минут, прошло уже 2 часа, на телефоны не отвечают, пиццы нет((( отвратительное обслуживание."
117556,117590,1021122628,1739602210,"Ни пиццы ни денег, ни обратной связи."
117541,117542,46944794,1739293965,🎉🎊
117541,117579,140524574,1739561157,"Заказали пиццу, оплатили, обещали за 90 минут, прошло уже 2 часа, на телефоны не отвечают, пиццы нет((( отвратительное обслуживание."
117504,117506,66439931,1739196786,В ограниченном списке городов или баннер сломанный? Некликабельный баннер или я что-то не понимаю
117504,117507,112137452,1739197225,❤ все работает
117504,117561,294773896,1739456207,"Здравствуйте, 300 бонусов всего один день были действительны? Куда они исчезли?"
117504,117580,140524574,1739561165,"Заказали пиццу, оплатили, обещали за 90 минут, прошло уже 2 часа, на телефоны не отвечают, пиццы нет((( отвратительное обслуживание."
117389,117475,75382426,1739028464,"Делал заказ недавно. Курьер приехал в другой город, вместо моего адреса. По русски вообще не говорит, операторы и горячая линия тоже полностью отсутствуют, с трудом дозвонился до ресторана. Там такая же Бибигюль, которая вообще не понимает по русски. Начала меня убеждать меня в том, что это я неправильно сделал заказ. Хотя у меня в приложении на карте указаны верные данные. Отменила заказ. Никаких извинений. Франшиза из лидирующих скатилась в х пойми что. Работают одни иностранные специалисты с отрицательным IQ. Заказывать не рекомендую. Речь о заказе с адреса: 
Москва, ул. Вешняковская, 39Г, строение 2, Москва, 111538. 
Оба высококвалифицированных иностранных специалиста не представлялись, но номер заказа следующий: moscow-62-51264418-iP."
117366,117582,140524574,1739561183,"Заказали пиццу, оплатили, обещали за 90 минут, прошло уже 2 часа, на телефоны не отвечают, пиццы нет((( отвратительное обслуживание."
117334,117336,46944794,1738606507,🎉🎊
117334,117583,140524574,1739561190,"Заказали пиццу, оплатили, обещали за 90 минут, прошло уже 2 часа, на телефоны не отвечают, пиццы нет((( отвратительное обслуживание."
117254,117255,184829717,1738596369,Баджет
117254,117256,414787552,1738596438,«Джонси Багет» – дружелюбное и запоминающееся.
117254,117257,414787552,1738596467,«Папа Круст» – намёк на хрустящую корочку (crust – корка на английском).
117254,117258,46944794,1738596481,Грибник
117254,117259,414787552,1738596486,«Папа Багет» – сохраняет узнаваемость названия и подчёркивает новинку.
117254,117260,46944794,1738596492,Колбасыч.
117254,117261,46944794,1738596526,Сырный аппетит!
117254,117262,414787552,1738596528,«Багетто Джонс» – звучит оригинально и итальянски.
117254,117263,291882539,1738596563,Франческа Кранч
117254,117264,414787552,1738596569,«Багет Фиеста» – сочетание классического французского образа багета с атмосферой праздника и веселья.
117254,117265,46944794,1738596574,Грибное наслаждение!
117254,117266,291882539,1738596590,Кранч-Фьюжн
117254,117267,46944794,1738596623,Колбасный урожай!
117254,117268,46944794,1738596639,Сырное наслаждение.
117254,117269,43884797,1738596664,Джодиас! 🍕
117254,117270,414787552,1738596671,«Папа Снэк Хит» – подчёркивает новинку и трендовость.
117254,117271,15943577,1738596893,Багецца
117254,117272,4787757,1738596922,"«Папины Бутерброды»
С начинкой на выбор"
117254,117273,102766877,1738597245,ПапаКрустер. Ну или ПапаКрастер))
117254,117274,116659177,1738597309,"""Папа в отпуске"" - отдохни от забот"
117254,117275,7149631,1738597590,ЛонгДжонс
117254,117276,111561342,1738597624,Папанини
117254,117277,111561342,1738597629,Панини
117254,117278,111561342,1738597674,Брускетта
117254,117279,146222117,1738597684,Папстер
117254,117280,111561342,1738597711,Zапиеканка
117254,117281,146222117,1738597722,Миниджонсы
117254,117282,66439931,1738597744,Пеппербаг
117254,117283,66439931,1738597753,Капричет или Каприбаг (с отсылкой на ориг. пиццу Капричоза и капля самоиронии с отсылкой на баги)
117254,117284,66439931,1738597800,"Либо самое банальное, добавить ко вкусам вначале слово багет и быть таковыми
Ибо название должно отсылать к ориг. продукту Багет Капричоза, Багет Пепперони"
117254,117285,146222117,1738597803,Джонсгет
117254,117286,23429035,1738597826,Папа-пицца
117254,117289,131601146,1738598115,Багетса
117254,117290,7149631,1738598115,Ларго Джонс с испано-мексиканской ноткой
117254,117291,131601146,1738598122,Багеста
117254,117292,131601146,1738598239,Папагет
117254,117295,50345543,1738598678,Джонсе Багето
117254,117299,59726119,1738599909,Джонсбат
117254,117300,59726119,1738599919,Пиццон
117254,117301,59726119,1738600030,Хрустбат
117254,117302,59726119,1738600043,Хрустон
117254,117303,59726119,1738600057,ПапаХруст
117254,117304,718218523,1738600230,ПапиныТяги
117254,117305,616828644,1738600962,Пападжонус
117254,117306,818977968,1738601042,Райский Джонс
117254,117307,61861493,1738601265,"Год русской традиции, папа лапти 😅"
117254,117310,610923386,1738601763,Багетон
117254,117311,610923386,1738601804,Хрустяшка Джонс
117254,117312,610923386,1738601867,Бенджамин Батонс
117254,117313,610923386,1738601903,Вкусный хруст
117254,117315,677980151,1738602034,Багетта
117254,117316,753234808,1738602087,Братон батон
117254,117317,610923386,1738602127,Джонс младший
117254,117318,445652080,1738602136,Багетини
117254,117319,32755122,1738602377,Завтрак от папы
117254,117320,32755122,1738602446,Буццтер
117254,117321,32755122,1738602603,Бутерльяно
117254,117322,32755122,1738602749,Лоннботтон
