,parsed_name,delivery_info,menu,reviews,avg_position_price
0,Алло! Пицца,Бесплатная доставка – для заказа от 600 ₽,"[{'price': 359.0, 'weight': 325, 'title': 'Пицца Ветчина и сыр 23см'}, {'price': 389.0, 'weight': 280, 'title': 'Сырные палочки'}, {'price': 479.0, 'weight': 325, 'title': 'Пицца Пепперони лайт 23см'}, {'price': 659.0, 'weight': 360, 'title': 'Пицца Четыре сыра 23см'}, {'price': 689.0, 'weight': 450, 'title': 'Пицца Мясной пир 23см'}, {'price': 579.0, 'weight': 360, 'title': 'Пицца Пепперони 23см'}, {'price': 579.0, 'weight': 365, 'title': 'Пицца Цыпленок ранч 23см'}, {'price': 649.0, 'weight': 425, 'title': 'Пицца Мехико 23см'}, {'price': 649.0, 'weight': 400, 'title': 'Пицца Чикен барбекю 23см'}, {'price': 589.0, 'weight': 405, 'title': 'Пицца Гавайская 23см'}, {'price': 689.0, 'weight': 420, 'title': 'Пицца Куриный жюльен 23см'}, {'price': 589.0, 'weight': 420, 'title': 'Пицца Курица терияки 23см'}, {'price': 689.0, 'weight': 420, 'title': 'Пицца Том ям 23см'}, {'price': 689.0, 'weight': 435, 'title': 'Пицца Цезарь 23см'}, {'price': 649.0, 'weight': 370, 'title': 'Пицца Карбонара 23см'}, {'price': 649.0, 'weight': 440, 'title': 'Пицца Деревенская 23см'}, {'price': 689.0, 'weight': 425, 'title': 'Пицца Баварская 23см'}, {'price': 649.0, 'weight': 410, 'title': 'Пицца Ранчо 23см'}, {'price': 689.0, 'weight': 465, 'title': 'Пицца Суприм 23см'}, {'price': 1049.0, 'weight': 740, 'title': 'Пицца Баварская 31см тр'}, {'price': 1039.0, 'weight': 805, 'title': 'Пицца Суприм 31см тр'}, {'price': 749.0, 'weight': 585, 'title': 'Пицца Пепперони лайт 31см тр'}, {'price': 879.0, 'weight': 690, 'title': 'Пицца Пепперони 31см тр'}, {'price': 1019.0, 'weight': 720, 'title': 'Пицца Том ям 31см тр'}, {'price': 909.0, 'weight': 750, 'title': 'Пицца Гавайская 31см тр'}, {'price': 989.0, 'weight': 665, 'title': 'Пицца Четыре сыра 31см тр'}, {'price': 1039.0, 'weight': 800, 'title': 'Пицца Мясной пир 31см тр'}, {'price': 969.0, 'weight': 760, 'title': 'Пицца Чикен барбекю 31см тр'}, {'price': 989.0, 'weight': 780, 'title': 'Пицца Мехико 31см тр'}, {'price': 899.0, 'weight': 645, 'title': 'Пицца Цыпленок ранч 31см тр'}, {'price': 969.0, 'weight': 755, 'title': 'Пицца Деревенская 31см тр'}, {'price': 989.0, 'weight': 725, 'title': 'Пицца Куриный жюльен 31см тр'}, {'price': 1039.0, 'weight': 785, 'title': 'Пицца Цезарь 31см тр'}, {'price': 909.0, 'weight': 720, 'title': 'Пицца Курица терияки 31см тр'}, {'price': 989.0, 'weight': 690, 'title': 'Пицца Карбонара 31см тр'}, {'price': 689.0, 'weight': 620, 'title': 'Пицца Ветчина и сыр 31см тр'}, {'price': 989.0, 'weight': 775, 'title': 'Пицца Ранчо 31см тр'}, {'price': 989.0, 'weight': 540, 'title': 'Пицца Куриный жюльен 31см тн'}, {'price': 909.0, 'weight': 550, 'title': 'Пицца Гавайская 31см тн'}, {'price': 1049.0, 'weight': 570, 'title': 'Пицца Баварская 31см тн'}, {'price': 879.0, 'weight': 485, 'title': 'Пицца Пепперони 31см тн'}, {'price': 989.0, 'weight': 590, 'title': 'Пицца Ранчо 31см тн'}, {'price': 989.0, 'weight': 475, 'title': 'Пицца Четыре сыра 31см тн'}, {'price': 1039.0, 'weight': 570, 'title': 'Пицца Цезарь 31см тн'}, {'price': 899.0, 'weight': 470, 'title': 'Пицца Цыпленок ранч 31см тн'}, {'price': 1039.0, 'weight': 605, 'title': 'Пицца Суприм 31см тн'}, {'price': 909.0, 'weight': 520, 'title': 'Пицца Курица терияки 31см тн'}, {'price': 1019.0, 'weight': 540, 'title': 'Пицца Том ям 31см тн'}, {'price': 989.0, 'weight': 595, 'title': 'Пицца Мехико 31см тн'}, {'price': 689.0, 'weight': 410, 'title': 'Пицца Ветчина и сыр 31см тн'}, {'price': 989.0, 'weight': 500, 'title': 'Пицца Карбонара 31см тн'}, {'price': 969.0, 'weight': 565, 'title': 'Пицца Деревенская 31см тн'}, {'price': 969.0, 'weight': 605, 'title': 'Пицца Чикен барбекю 31см тн'}, {'price': 749.0, 'weight': 380, 'title': 'Пицца Пепперони лайт 31см тн'}, {'price': 1039.0, 'weight': 610, 'title': 'Пицца Мясной пир 31см тн'}, {'price': 1259.0, 'weight': 925, 'title': 'Пицца Четыре сыра 36см тр'}, {'price': 1259.0, 'weight': 1115, 'title': 'Пицца Ранчо 36см тр'}, {'price': 1349.0, 'weight': 1150, 'title': 'Пицца Суприм 36см тр'}, {'price': 859.0, 'weight': 830, 'title': 'Пицца Ветчина и сыр 36см тр'}, {'price': 1099.0, 'weight': 1030, 'title': 'Пицца Курица терияки 36см тр'}, {'price': 1309.0, 'weight': 1020, 'title': 'Пицца Том ям 36см тр'}, {'price': 1079.0, 'weight': 990, 'title': 'Пицца Пепперони 36см тр'}, {'price': 1039.0, 'weight': 945, 'title': 'Пицца Цыпленок ранч 36см тр'}, {'price': 1229.0, 'weight': 1095, 'title': 'Пицца Чикен барбекю 36см тр'}, {'price': 1349.0, 'weight': 740, 'title': 'Пицца Баварская 36см тр'}, {'price': 1099.0, 'weight': 1085, 'title': 'Пицца Гавайская 36см тр'}, {'price': 1309.0, 'weight': 1105, 'title': 'Пицца Цезарь 36см тр'}, {'price': 1229.0, 'weight': 1100, 'title': 'Пицца Деревенская 36см тр'}, {'price': 1339.0, 'weight': 1150, 'title': 'Пицца Мясной пир 36см тр'}, {'price': 1229.0, 'weight': 1060, 'title': 'Пицца Куриный жюльен 36см тр'}, {'price': 1269.0, 'weight': 1005, 'title': 'Пицца Карбонара 36см тр'}, {'price': 909.0, 'weight': 825, 'title': 'Пицца Пепперони лайт 36см тр'}, {'price': 1259.0, 'weight': 1075, 'title': 'Пицца Мехико 36см тр'}, {'price': 1349.0, 'weight': 920, 'title': 'Пицца Баварская 36см тн'}, {'price': 1099.0, 'weight': 880, 'title': 'Пицца Гавайская 36см тн'}, {'price': 859.0, 'weight': 650, 'title': 'Пицца Ветчина и сыр 36см тн'}, {'price': 1229.0, 'weight': 960, 'title': 'Пицца Деревенская 36см тн'}, {'price': 1229.0, 'weight': 880, 'title': 'Пицца Куриный жюльен 36см тн'}, {'price': 1269.0, 'weight': 845, 'title': 'Пицца Карбонара 36см тн'}, {'price': 1099.0, 'weight': 850, 'title': 'Пицца Курица терияки 36см тн'}, {'price': 1259.0, 'weight': 915, 'title': 'Пицца Мехико 36см тн'}, {'price': 1339.0, 'weight': 950, 'title': 'Пицца Мясной пир 36см тн'}, {'price': 1079.0, 'weight': 780, 'title': 'Пицца Пепперони 36см тн'}, {'price': 909.0, 'weight': 635, 'title': 'Пицца Пепперони лайт 36см тн'}, {'price': 1259.0, 'weight': 955, 'title': 'Пицца Ранчо 36см тн'}, {'price': 1349.0, 'weight': 950, 'title': 'Пицца Суприм 36см тн'}, {'price': 1309.0, 'weight': 870, 'title': 'Пицца Том ям 36см тн'}, {'price': 1309.0, 'weight': 915, 'title': 'Пицца Цезарь 36см тн'}, {'price': 1039.0, 'weight': 735, 'title': 'Пицца Цыпленок ранч 36см тн'}, {'price': 1259.0, 'weight': 740, 'title': 'Пицца Четыре сыра 36см тн'}, {'price': 1229.0, 'weight': 910, 'title': 'Пицца Чикен барбекю 36см тн'}, {'price': 1389.0, 'weight': 1080, 'title': 'Пицца Куриный жюльен и Баварская'}, {'price': 1389.0, 'weight': 1119, 'title': 'Пицца Мясной пир и Чикен барбекю'}, {'price': 1269.0, 'weight': 935, 'title': 'Пицца Четыре сыра и Цыпленок ранч'}, {'price': 1139.0, 'weight': 900, 'title': 'Пицца Курица Терияки и Ветчина и сыр'}, {'price': 809.0, 'weight': 400, 'title': 'Пицца Чоризо на римском тесте'}, {'price': 659.0, 'weight': 95, 'title': 'Креветки в кокосовой панировке'}, {'price': 549.0, 'weight': 264, 'title': 'Крылья Баффало'}, {'price': 1279.0, 'weight': 645, 'title': 'Крылья фри большая порция'}, {'price': 839.0, 'weight': 430, 'title': 'Крылья фри средняя порция'}, {'price': 479.0, 'weight': 215, 'title': 'Крылья фри маленькая порция'}, {'price': 439.0, 'weight': 240, 'title': 'Картофель по-деревенски'}, {'price': 459.0, 'weight': 320, 'title': 'Сырные палочки с беконом'}, {'price': 329.0, 'weight': 200, 'title': 'Твистер Цезарь'}, {'price': 329.0, 'weight': 210, 'title': 'Чикен Твистер'}, {'price': 769.0, 'weight': 490, 'title': 'Чикен бокс'}, {'price': 439.0, 'weight': 160, 'title': 'Куриные стрипсы'}, {'price': 289.0, 'weight': 180, 'title': 'Блины с курицей, яйцом и сыром'}, {'price': 279.0, 'weight': 145, 'title': 'Луковые кольца'}, {'price': 289.0, 'weight': 160, 'title': 'Блины с ветчиной и сыром'}, {'price': 399.0, 'weight': 200, 'title': 'Картофель фри'}, {'price': 489.0, 'weight': 200, 'title': 'Салат Хрустящий баклажан'}, {'price': 549.0, 'weight': 180, 'title': 'Салат Цезарь с курицей'}, {'price': 659.0, 'weight': 180, 'title': 'Салат Цезарь с креветками'}, {'price': 439.0, 'weight': 200, 'title': 'Салат Греческий'}, {'price': 429.0, 'weight': 200, 'title': 'Салат Столичный'}, {'price': 329.0, 'weight': 250, 'title': 'Суп-лапша куриная'}, {'price': 479.0, 'weight': 300, 'title': 'Суп Том Ям с курицей'}, {'price': 539.0, 'weight': 300, 'title': 'Суп Том Ям с креветкой'}, {'price': 399.0, 'weight': 250, 'title': 'Крем-суп из шампиньонов'}, {'price': 659.0, 'weight': 280, 'title': 'Удон с креветками в устричном соусе'}, {'price': 549.0, 'weight': 270, 'title': 'Удон с курицей в соусе Терияки'}, {'price': 369.0, 'weight': 110, 'title': 'Чизкейк Нью-Йорк'}, {'price': 309.0, 'weight': 75, 'title': 'Шоколадная лава'}, {'price': 269.0, 'weight': 200, 'title': 'Блины с вишневым джемом'}, {'price': 269.0, 'weight': 200, 'title': 'Блины со сметаной'}, {'price': 269.0, 'weight': 170, 'title': 'Блины с яблоком и корицей с карамельным соусом'}, {'price': 70.0, 'weight': 45, 'title': 'Соус Томатный'}, {'price': 70.0, 'weight': 45, 'title': 'Соус Чесночный'}, {'price': 70.0, 'weight': 45, 'title': 'Соус Барбекю'}, {'price': 70.0, 'weight': 45, 'title': 'Соус Сырный'}]",4.6 Закрыто (136 оценок До 11:00),838.5725190839695
